date,NO_MUNICIPIO,DS_ATIVIDADE_PROFISSIONAL,POPULACAO_MENSAL,GROWTH_PCT,lag1,rolling3,time_index,PROFISSIONAIS_POR_1000
2025-04-01,CRUZEIRO,MEDICO ANATOMOPATOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,19,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO ANATOMOPATOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,20,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO ANATOMOPATOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,21,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO ANESTESIOLOGISTA,76444.0,0.0,0.4709329705405264,0.4622119896045907,33,0.4840144419444299
2025-06-01,CRUZEIRO,MEDICO ANESTESIOLOGISTA,76444.0,0.0,0.4840144419444299,0.4796539514764621,34,0.4840144419444299
2025-07-01,CRUZEIRO,MEDICO ANESTESIOLOGISTA,76444.0,0.0,0.4840144419444299,0.4970959133483334,35,0.5232588561561404
2025-04-01,CRUZEIRO,MEDICO ANGIOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,33,0.0130814714039035
2025-06-01,CRUZEIRO,MEDICO ANGIOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,34,0.0130814714039035
2025-07-01,CRUZEIRO,MEDICO ANGIOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,35,0.0130814714039035
2025-04-01,CRUZEIRO,MEDICO CARDIOLOGISTA,76444.0,0.0,0.078488828423421,0.078488828423421,33,0.078488828423421
2025-06-01,CRUZEIRO,MEDICO CARDIOLOGISTA,76444.0,0.0,0.078488828423421,0.078488828423421,34,0.078488828423421
2025-07-01,CRUZEIRO,MEDICO CARDIOLOGISTA,76444.0,0.0,0.078488828423421,0.078488828423421,35,0.078488828423421
2025-04-01,CRUZEIRO,MEDICO CIRURGIAO GERAL,76444.0,0.0,0.1177332426351316,0.1177332426351316,33,0.1177332426351316
2025-06-01,CRUZEIRO,MEDICO CIRURGIAO GERAL,76444.0,0.0,0.1177332426351316,0.1177332426351316,34,0.1177332426351316
2025-07-01,CRUZEIRO,MEDICO CIRURGIAO GERAL,76444.0,0.0,0.1177332426351316,0.1177332426351316,35,0.1177332426351316
2025-04-01,CRUZEIRO,MEDICO CLINICO,76444.0,0.0,1.5043692114489038,1.495648230512968,33,1.5043692114489038
2025-06-01,CRUZEIRO,MEDICO CLINICO,76444.0,0.0,1.5043692114489038,1.5000087209809363,34,1.4912877400450004
2025-07-01,CRUZEIRO,MEDICO CLINICO,76444.0,0.0,1.4912877400450004,1.526171663788743,35,1.5828580398723249
2025-04-01,CRUZEIRO,MEDICO COLOPROCTOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,33,0.0130814714039035
2025-06-01,CRUZEIRO,MEDICO COLOPROCTOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,34,0.0130814714039035
2025-07-01,CRUZEIRO,MEDICO COLOPROCTOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,35,0.0130814714039035
2025-04-01,CRUZEIRO,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,76444.0,0.0,0.2093035424624561,0.20058256152652043,33,0.2093035424624561
2025-06-01,CRUZEIRO,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,76444.0,0.0,0.2093035424624561,0.213664032930424,34,0.2223850138663597
2025-07-01,CRUZEIRO,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,76444.0,0.0,0.2223850138663597,0.213664032930424,35,0.2093035424624561
2025-04-01,CRUZEIRO,MEDICO DERMATOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO DERMATOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,34,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO DERMATOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,35,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO DO TRABALHO,76444.0,0.0,0.0130814714039035,0.017441961871871334,31,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO DO TRABALHO,76444.0,0.0,0.026162942807807,0.021802452339839167,32,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO DO TRABALHO,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO EM CIRURGIA VASCULAR,76444.0,0.0,0.052325885615614,0.052325885615614,33,0.052325885615614
2025-06-01,CRUZEIRO,MEDICO EM CIRURGIA VASCULAR,76444.0,0.0,0.052325885615614,0.052325885615614,34,0.052325885615614
2025-07-01,CRUZEIRO,MEDICO EM CIRURGIA VASCULAR,76444.0,0.0,0.052325885615614,0.052325885615614,35,0.052325885615614
2025-04-01,CRUZEIRO,MEDICO EM ENDOSCOPIA,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO EM ENDOSCOPIA,76444.0,0.0,0.026162942807807,0.026162942807807,34,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO EM ENDOSCOPIA,76444.0,0.0,0.026162942807807,0.026162942807807,35,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO EM MEDICINA INTENSIVA,76444.0,0.0,0.2485479566741667,0.2485479566741667,33,0.2485479566741667
2025-06-01,CRUZEIRO,MEDICO EM MEDICINA INTENSIVA,76444.0,0.0,0.2485479566741667,0.2485479566741667,34,0.2485479566741667
2025-07-01,CRUZEIRO,MEDICO EM MEDICINA INTENSIVA,76444.0,0.0,0.2485479566741667,0.25290844714213456,35,0.2616294280780702
2025-04-01,CRUZEIRO,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,76444.0,0.0,0.0915702998273245,0.07848882842342099,33,0.0654073570195175
2025-06-01,CRUZEIRO,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,76444.0,0.0,0.0654073570195175,0.08284931889138884,34,0.0915702998273245
2025-07-01,CRUZEIRO,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,76444.0,0.0,0.0915702998273245,0.08720980935935667,35,0.104651771231228
2025-04-01,CRUZEIRO,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,34,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,35,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO GASTROENTEROLOGISTA,76444.0,0.0,0.052325885615614,0.052325885615614,33,0.052325885615614
2025-06-01,CRUZEIRO,MEDICO GASTROENTEROLOGISTA,76444.0,0.0,0.052325885615614,0.052325885615614,34,0.052325885615614
2025-07-01,CRUZEIRO,MEDICO GASTROENTEROLOGISTA,76444.0,0.0,0.052325885615614,0.052325885615614,35,0.052325885615614
2025-04-01,CRUZEIRO,MEDICO GENERALISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,24,0.0130814714039035
2025-06-01,CRUZEIRO,MEDICO GENERALISTA,76444.0,0.0,0.0130814714039035,0.01744196187187133,25,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO GENERALISTA,76444.0,0.0,0.026162942807807,0.021802452339839167,26,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO GERIATRA,76444.0,0.0,0.0130814714039035,0.0130814714039035,33,0.0130814714039035
2025-06-01,CRUZEIRO,MEDICO GERIATRA,76444.0,0.0,0.0130814714039035,0.0130814714039035,34,0.0130814714039035
2025-07-01,CRUZEIRO,MEDICO GERIATRA,76444.0,0.0,0.0130814714039035,0.0130814714039035,35,0.0130814714039035
2025-04-01,CRUZEIRO,MEDICO GINECOLOGISTA E OBSTETRA,76444.0,0.0,0.2354664852702632,0.2354664852702632,33,0.2354664852702632
2025-06-01,CRUZEIRO,MEDICO GINECOLOGISTA E OBSTETRA,76444.0,0.0,0.2354664852702632,0.2354664852702632,34,0.2354664852702632
2025-07-01,CRUZEIRO,MEDICO GINECOLOGISTA E OBSTETRA,76444.0,0.0,0.2354664852702632,0.2834318804179094,35,0.3793626707132018
2025-04-01,CRUZEIRO,MEDICO HEMATOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,33,0.0130814714039035
2025-06-01,CRUZEIRO,MEDICO HEMATOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,34,0.0130814714039035
2025-07-01,CRUZEIRO,MEDICO HEMATOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,35,0.0130814714039035
2025-04-01,CRUZEIRO,MEDICO INFECTOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,25,0.0130814714039035
2025-06-01,CRUZEIRO,MEDICO INFECTOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,26,0.0130814714039035
2025-07-01,CRUZEIRO,MEDICO INFECTOLOGISTA,76444.0,0.0,0.0130814714039035,0.0130814714039035,27,0.0130814714039035
2025-04-01,CRUZEIRO,MEDICO NEFROLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO NEFROLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,34,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO NEFROLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,35,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO NEUROLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO NEUROLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,34,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO NEUROLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,35,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO OFTALMOLOGISTA,76444.0,0.0,0.0392444142117105,0.043604904679678334,33,0.052325885615614
2025-06-01,CRUZEIRO,MEDICO OFTALMOLOGISTA,76444.0,0.0,0.052325885615614,0.04796539514764617,34,0.052325885615614
2025-07-01,CRUZEIRO,MEDICO OFTALMOLOGISTA,76444.0,0.0,0.052325885615614,0.052325885615614,35,0.052325885615614
2025-04-01,CRUZEIRO,MEDICO ORTOPEDISTA E TRAUMATOLOGISTA,76444.0,0.0,0.1308147140390351,0.1308147140390351,33,0.1308147140390351
2025-06-01,CRUZEIRO,MEDICO ORTOPEDISTA E TRAUMATOLOGISTA,76444.0,0.0,0.1308147140390351,0.1308147140390351,34,0.1308147140390351
2025-07-01,CRUZEIRO,MEDICO ORTOPEDISTA E TRAUMATOLOGISTA,76444.0,0.0,0.1308147140390351,0.13517520450700293,35,0.1438961854429386
2025-04-01,CRUZEIRO,MEDICO OTORRINOLARINGOLOGISTA,76444.0,0.0,0.0392444142117105,0.043604904679678334,33,0.052325885615614
2025-06-01,CRUZEIRO,MEDICO OTORRINOLARINGOLOGISTA,76444.0,0.0,0.052325885615614,0.04796539514764617,34,0.052325885615614
2025-07-01,CRUZEIRO,MEDICO OTORRINOLARINGOLOGISTA,76444.0,0.0,0.052325885615614,0.052325885615614,35,0.052325885615614
2025-04-01,CRUZEIRO,MEDICO PEDIATRA,76444.0,0.0,0.1831405996546491,0.1831405996546491,33,0.1831405996546491
2025-06-01,CRUZEIRO,MEDICO PEDIATRA,76444.0,0.0,0.1831405996546491,0.1831405996546491,34,0.1831405996546491
2025-07-01,CRUZEIRO,MEDICO PEDIATRA,76444.0,0.0,0.1831405996546491,0.19186158059058478,35,0.2093035424624561
2025-04-01,CRUZEIRO,MEDICO PNEUMOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,33,0.026162942807807
2025-06-01,CRUZEIRO,MEDICO PNEUMOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,34,0.026162942807807
2025-07-01,CRUZEIRO,MEDICO PNEUMOLOGISTA,76444.0,0.0,0.026162942807807,0.026162942807807,35,0.026162942807807
2025-04-01,CRUZEIRO,MEDICO PSIQUIATRA,76444.0,0.0,0.0392444142117105,0.043604904679678334,33,0.0392444142117105
2025-06-01,CRUZEIRO,MEDICO PSIQUIATRA,76444.0,0.0,0.0392444142117105,0.0392444142117105,34,0.0392444142117105
2025-07-01,CRUZEIRO,MEDICO PSIQUIATRA,76444.0,0.0,0.0392444142117105,0.0392444142117105,35,0.0392444142117105
2025-04-01,CRUZEIRO,MEDICO UROLOGISTA,76444.0,0.0,0.0392444142117105,0.0392444142117105,33,0.0392444142117105
2025-06-01,CRUZEIRO,MEDICO UROLOGISTA,76444.0,0.0,0.0392444142117105,0.0392444142117105,34,0.0392444142117105
2025-07-01,CRUZEIRO,MEDICO UROLOGISTA,76444.0,0.0,0.0392444142117105,0.0392444142117105,35,0.0392444142117105
2025-04-01,CRUZEIRO,MEDICO VETERINARIO,76444.0,0.0,0.078488828423421,0.078488828423421,33,0.078488828423421
2025-06-01,CRUZEIRO,MEDICO VETERINARIO,76444.0,0.0,0.078488828423421,0.078488828423421,34,0.078488828423421
2025-07-01,CRUZEIRO,MEDICO VETERINARIO,76444.0,0.0,0.078488828423421,0.078488828423421,35,0.078488828423421
2025-04-01,CUBATAO,MEDICO ACUPUNTURISTA,114870.0,0.0,0.0083234145976045,0.0084397106438179,14,0.0087054931661878
2025-06-01,CUBATAO,MEDICO ACUPUNTURISTA,114870.0,0.0,0.0087054931661878,0.008578133643326701,15,0.0087054931661878
2025-07-01,CUBATAO,MEDICO ACUPUNTURISTA,114870.0,0.0,0.0087054931661878,0.0087054931661878,16,0.0087054931661878
2025-04-01,CUBATAO,MEDICO ANESTESIOLOGISTA,114870.0,0.0,1.932619482893706,1.9935579350570212,33,2.0980238530512754
2025-06-01,CUBATAO,MEDICO ANESTESIOLOGISTA,114870.0,0.0,2.0980238530512754,2.054496387220336,34,2.1328458257160268
2025-07-01,CUBATAO,MEDICO ANESTESIOLOGISTA,114870.0,0.0,2.1328458257160268,2.103827515162067,35,2.0806128667188997
2025-04-01,CUBATAO,MEDICO CARDIOLOGISTA,114870.0,0.0,0.0957604248280665,0.0957604248280665,33,0.0957604248280665
2025-06-01,CUBATAO,MEDICO CARDIOLOGISTA,114870.0,0.0,0.0957604248280665,0.09866225588346243,34,0.1044659179942543
2025-07-01,CUBATAO,MEDICO CARDIOLOGISTA,114870.0,0.0,0.1044659179942543,0.10156408693885836,35,0.1044659179942543
2025-04-01,CUBATAO,MEDICO CIRURGIAO CARDIOVASCULAR,114870.0,0.0,0.0087054931661878,0.0087054931661878,26,0.0087054931661878
2025-06-01,CUBATAO,MEDICO CIRURGIAO CARDIOVASCULAR,114870.0,0.0,0.0087054931661878,0.0087054931661878,27,0.0087054931661878
2025-07-01,CUBATAO,MEDICO CIRURGIAO CARDIOVASCULAR,114870.0,0.0,0.0087054931661878,0.0087054931661878,28,0.0087054931661878
2025-04-01,CUBATAO,MEDICO CIRURGIAO DE CABECA E PESCOCO,114870.0,0.0,0.0696439453295029,0.0696439453295029,33,0.0696439453295029
2025-06-01,CUBATAO,MEDICO CIRURGIAO DE CABECA E PESCOCO,114870.0,0.0,0.0696439453295029,0.0696439453295029,34,0.0696439453295029
2025-07-01,CUBATAO,MEDICO CIRURGIAO DE CABECA E PESCOCO,114870.0,0.0,0.0696439453295029,0.0696439453295029,35,0.0696439453295029
2025-07-01,CUBATAO,MEDICO CIRURGIAO DO APARELHO DIGESTIVO,114870.0,0.0,0.0087054931661878,0.0087054931661878,3,0.0087054931661878
2025-04-01,CUBATAO,MEDICO CIRURGIAO GERAL,114870.0,0.0,1.6192217289109427,1.6656510257972779,33,1.7498041264037607
2025-06-01,CUBATAO,MEDICO CIRURGIAO GERAL,114870.0,0.0,1.7498041264037607,1.7178839847944054,34,1.784626099068512
2025-07-01,CUBATAO,MEDICO CIRURGIAO GERAL,114870.0,0.0,1.784626099068512,1.7643132816807405,35,1.7585096195699486
2025-04-01,CUBATAO,MEDICO CIRURGIAO PEDIATRICO,114870.0,0.0,0.060938452163315,0.060938452163315,33,0.060938452163315
2025-06-01,CUBATAO,MEDICO CIRURGIAO PEDIATRICO,114870.0,0.0,0.060938452163315,0.06384028321871096,34,0.0696439453295029
2025-07-01,CUBATAO,MEDICO CIRURGIAO PEDIATRICO,114870.0,0.0,0.0696439453295029,0.06674211427410694,35,0.0696439453295029
2025-04-01,CUBATAO,MEDICO CIRURGIAO PLASTICO,114870.0,0.0,0.1392878906590058,0.1392878906590058,33,0.1392878906590058
2025-06-01,CUBATAO,MEDICO CIRURGIAO PLASTICO,114870.0,0.0,0.1392878906590058,0.14509155276979768,34,0.1566988769913815
2025-07-01,CUBATAO,MEDICO CIRURGIAO PLASTICO,114870.0,0.0,0.1566988769913815,0.15089521488058957,35,0.1566988769913815
2025-04-01,CUBATAO,MEDICO CIRURGIAO TORACICO,114870.0,0.0,0.0261164794985635,0.023214648443167566,33,0.0174109863323757
2025-06-01,CUBATAO,MEDICO CIRURGIAO TORACICO,114870.0,0.0,0.0174109863323757,0.02031281738777163,34,0.0174109863323757
2025-07-01,CUBATAO,MEDICO CIRURGIAO TORACICO,114870.0,0.0,0.0174109863323757,0.0174109863323757,35,0.0174109863323757
2025-04-01,CUBATAO,MEDICO CLINICO,114870.0,0.0,3.1687995124923827,3.284872754708221,33,3.569252198137024
2025-06-01,CUBATAO,MEDICO CLINICO,114870.0,0.0,3.569252198137024,3.5025100838629175,34,3.769478540959345
2025-07-01,CUBATAO,MEDICO CLINICO,114870.0,0.0,3.769478540959345,3.7549693856823656,35,3.9261774179507274
2025-04-01,CUBATAO,MEDICO COLOPROCTOLOGISTA,114870.0,0.0,0.0522329589971271,0.052232958997127134,33,0.060938452163315
2025-06-01,CUBATAO,MEDICO COLOPROCTOLOGISTA,114870.0,0.0,0.060938452163315,0.05803662110791904,34,0.060938452163315
2025-07-01,CUBATAO,MEDICO COLOPROCTOLOGISTA,114870.0,0.0,0.060938452163315,0.060938452163315,35,0.060938452163315
2025-04-01,CUBATAO,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,114870.0,0.0,0.4265691651432053,0.39174719247845385,33,0.3308087403151388
2025-06-01,CUBATAO,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,114870.0,0.0,0.3308087403151388,0.3627288819244943,34,0.3308087403151388
2025-07-01,CUBATAO,MEDICO DA ESTRATEGIA DE SAUDE DA FAMILIA,114870.0,0.0,0.3308087403151388,0.32500507820434693,35,0.3133977539827631
2025-07-01,CUBATAO,MEDICO DE FAMILIA E COMUNIDADE,114870.0,0.0,0.0087054931661878,0.014509155276979699,3,0.0261164794985635
2025-04-01,CUBATAO,MEDICO DERMATOLOGISTA,114870.0,0.0,0.0348219726647514,0.0348219726647514,33,0.0348219726647514
2025-06-01,CUBATAO,MEDICO DERMATOLOGISTA,114870.0,0.0,0.0348219726647514,0.0348219726647514,34,0.0348219726647514
2025-07-01,CUBATAO,MEDICO DERMATOLOGISTA,114870.0,0.0,0.0348219726647514,0.0348219726647514,35,0.0348219726647514
2025-04-01,CUBATAO,MEDICO DO TRABALHO,114870.0,0.0,0.0087054931661878,0.0087054931661878,33,0.0087054931661878
2025-06-01,CUBATAO,MEDICO DO TRABALHO,114870.0,0.0,0.0087054931661878,0.011607324221583767,34,0.0174109863323757
2025-07-01,CUBATAO,MEDICO DO TRABALHO,114870.0,0.0,0.0174109863323757,0.014509155276979732,35,0.0174109863323757
2025-04-01,CUBATAO,MEDICO EM CIRURGIA VASCULAR,114870.0,0.0,0.0870549316618786,0.08415310060648264,33,0.0870549316618786
2025-06-01,CUBATAO,MEDICO EM CIRURGIA VASCULAR,114870.0,0.0,0.0870549316618786,0.0870549316618786,34,0.0870549316618786
2025-07-01,CUBATAO,MEDICO EM CIRURGIA VASCULAR,114870.0,0.0,0.0870549316618786,0.0870549316618786,35,0.0870549316618786
2025-04-01,CUBATAO,MEDICO EM ENDOSCOPIA,114870.0,0.0,0.0348219726647514,0.0348219726647514,33,0.0348219726647514
2025-06-01,CUBATAO,MEDICO EM ENDOSCOPIA,114870.0,0.0,0.0348219726647514,0.0348219726647514,34,0.0348219726647514
2025-07-01,CUBATAO,MEDICO EM ENDOSCOPIA,114870.0,0.0,0.0348219726647514,0.0348219726647514,35,0.0348219726647514
2025-04-01,CUBATAO,MEDICO EM MEDICINA INTENSIVA,114870.0,0.0,0.5310350831374597,0.5252314210266679,33,0.5397405763036476
2025-06-01,CUBATAO,MEDICO EM MEDICINA INTENSIVA,114870.0,0.0,0.5397405763036476,0.5339369141928557,34,0.5310350831374597
2025-07-01,CUBATAO,MEDICO EM MEDICINA INTENSIVA,114870.0,0.0,0.5310350831374597,0.5397405763036476,35,0.5484460694698354
2025-04-01,CUBATAO,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,114870.0,0.0,0.1392878906590058,0.1392878906590058,33,0.1392878906590058
2025-06-01,CUBATAO,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,114870.0,0.0,0.1392878906590058,0.14218972171440175,34,0.1479933838251937
2025-07-01,CUBATAO,MEDICO EM RADIOLOGIA E DIAGNOSTICO POR IMAGEM,114870.0,0.0,0.1479933838251937,0.1450915527697977,35,0.1479933838251937
2025-04-01,CUBATAO,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,114870.0,0.0,0.0435274658309393,0.046429296886335236,33,0.0522329589971271
2025-06-01,CUBATAO,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,114870.0,0.0,0.0522329589971271,0.04933112794173117,34,0.0522329589971271
2025-07-01,CUBATAO,MEDICO ENDOCRINOLOGISTA E METABOLOGISTA,114870.0,0.0,0.0522329589971271,0.0522329589971271,35,0.0522329589971271
2025-04-01,CUBATAO,MEDICO GASTROENTEROLOGISTA,114870.0,0.0,0.0348219726647514,0.03192014160935543,33,0.0348219726647514
2025-06-01,CUBATAO,MEDICO GASTROENTEROLOGISTA,114870.0,0.0,0.0348219726647514,0.0348219726647514,34,0.0348219726647514
2025-07-01,CUBATAO,MEDICO GASTROENTEROLOGISTA,114870.0,0.0,0.0348219726647514,0.03192014160935543,35,0.0261164794985635
2025-04-01,CUBATAO,MEDICO GENERALISTA,114870.0,0.0,0.0783494384956907,0.08125126955108668,14,0.1044659179942543
2025-06-01,CUBATAO,MEDICO GENERALISTA,114870.0,0.0,0.1044659179942543,0.08995676271727453,15,0.0870549316618786
2025-07-01,CUBATAO,MEDICO GENERALISTA,114870.0,0.0,0.0870549316618786,0.10156408693885836,16,0.1131714111604422
2025-04-01,CUBATAO,MEDICO GERIATRA,114870.0,0.0,0.0348219726647514,0.0348219726647514,33,0.0348219726647514
2025-06-01,CUBATAO,MEDICO GERIATRA,114870.0,0.0,0.0348219726647514,0.0348219726647514,34,0.0348219726647514
2025-07-01,CUBATAO,MEDICO GERIATRA,114870.0,0.0,0.0348219726647514,0.0348219726647514,35,0.0348219726647514
2025-04-01,CUBATAO,MEDICO GINECOLOGISTA E OBSTETRA,114870.0,0.0,0.3917471924784539,0.39464902353384984,33,0.3917471924784539
2025-06-01,CUBATAO,MEDICO GINECOLOGISTA E OBSTETRA,114870.0,0.0,0.3917471924784539,0.39755085458924583,34,0.4091581788108296
2025-07-01,CUBATAO,MEDICO GINECOLOGISTA E OBSTETRA,114870.0,0.0,0.4091581788108296,0.4004526856446418,35,0.4004526856446418
2025-04-01,CUBATAO,MEDICO HEMATOLOGISTA,114870.0,0.0,0.0087054931661878,0.011607324221583767,33,0.0087054931661878
2025-06-01,CUBATAO,MEDICO HEMATOLOGISTA,114870.0,0.0,0.0087054931661878,0.0087054931661878,34,0.0087054931661878
2025-07-01,CUBATAO,MEDICO HEMATOLOGISTA,114870.0,0.0,0.0087054931661878,0.0087054931661878,35,0.0087054931661878
2025-04-01,CUBATAO,MEDICO HIPERBARISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,12,0.0174109863323757
2025-06-01,CUBATAO,MEDICO HIPERBARISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,13,0.0174109863323757
2025-07-01,CUBATAO,MEDICO HIPERBARISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,14,0.0174109863323757
2025-04-01,CUBATAO,MEDICO INFECTOLOGISTA,114870.0,0.0,0.0348219726647514,0.0290183105539595,33,0.0174109863323757
2025-06-01,CUBATAO,MEDICO INFECTOLOGISTA,114870.0,0.0,0.0174109863323757,0.0232146484431676,34,0.0174109863323757
2025-07-01,CUBATAO,MEDICO INFECTOLOGISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,35,0.0174109863323757
2025-04-01,CUBATAO,MEDICO MASTOLOGISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,33,0.0174109863323757
2025-06-01,CUBATAO,MEDICO MASTOLOGISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,34,0.0174109863323757
2025-07-01,CUBATAO,MEDICO MASTOLOGISTA,114870.0,0.0,0.0174109863323757,0.0174109863323757,35,0.0174109863323757
2025-04-01,CUBATAO,MEDICO NEFROLOGISTA,114870.0,0.0,0.0435274658309393,0.04062563477554334,33,0.0435274658309393
2025-06-01,CUBATAO,MEDICO NEFROLOGISTA,114870.0,0.0,0.0435274658309393,0.0435274658309393,34,0.0435274658309393
2025-07-01,CUBATAO,MEDICO NEFROLOGISTA,114870.0,0.0,0.0435274658309393,0.0435274658309393,35,0.0435274658309393
2025-04-01,CUBATAO,MEDICO NEUROCIRURGIAO,114870.0,0.0,0.0087054931661878,0.0087054931661878,29,0.0087054931661878
2025-06-01,CUBATAO,MEDICO NEUROCIRURGIAO,114870.0,0.0,0.0087054931661878,0.0087054931661878,30,0.0087054931661878
2025-07-01,CUBATAO,MEDICO NEUROCIRURGIAO,114870.0,0.0,0.0087054931661878,0.0087054931661878,31,0.0087054931661878
2025-04-01,CUBATAO,MEDICO NEUROLOGISTA,114870.0,0.0,0.0870549316618786,0.08415310060648262,33,0.0783494384956907
2025-06-01,CUBATAO,MEDICO NEUROLOGISTA,114870.0,0.0,0.0783494384956907,0.08125126955108666,34,0.0783494384956907
2025-07-01,CUBATAO,MEDICO NEUROLOGISTA,114870.0,0.0,0.0783494384956907,0.0783494384956907,35,0.0783494384956907
2025-04-01,CUBATAO,MEDICO NUTROLOGISTA,114870.0,0.0,0.0087054931661878,0.0087054931661878,22,0.0087054931661878
2025-06-01,CUBATAO,MEDICO NUTROLOGISTA,114870.0,0.0,0.0087054931661878,0.0087054931661878,23,0.0087054931661878
2025-07-01,CUBATAO,MEDICO NUTROLOGISTA,114870.0,0.0,0.0087054931661878,0.0087054931661878,24,0.0087054931661878
2025-04-01,CUBATAO,MEDICO OFTALMOLOGISTA,114870.0,0.0,0.0522329589971271,0.04352746583093927,33,0.0435274658309393
2025-06-01,CUBATAO,MEDICO OFTALMOLOGISTA,114870.0,0.0,0.0435274658309393,0.046429296886335236,34,0.0435274658309393
2025-07-01,CUBATAO,MEDICO OFTALMOLOGISTA,114870.0,0.0,0.0435274658309393,0.0435274658309393,35,0.0435274658309393
2025-04-01,CUBATAO,MEDICO ONCOLOGISTA CLINICO,114870.0,0.0,0.0174109863323757,0.0174109863323757,33,0.0174109863323757
2025-06-01,CUBATAO,MEDICO ONCOLOGISTA CLINICO,114870.0,0.0,0.0174109863323757,0.0174109863323757,34,0.0174109863323757
2025-07-01,CUBATAO,MEDICO ONCOLOGISTA CLINICO,114870.0,0.0,0.0174109863323757,0.0174109863323757,35,0.0174109863323757
